"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","FITC-A","Time"
68623.3,72851.2,151173,98377.7,108698,148092,37989,5.04336
95872.6,101026,180332,76928.7,79051.7,147729,47071.6,5.04693
88808,95471.8,166417,51200.1,57183.8,133359,61192.9,5.06414
80358,88390.1,165969,57297.9,62895.9,135793,41207.1,5.07764
88271.2,95890.9,172722,55559.8,63595.7,133910,49066,5.08364
93353.2,97605.3,177276,74505.9,76536.9,145432,80310.7,5.08383
100299,101069,183774,76022.5,80448.2,142143,93604.3,5.10593
79920.1,85204.7,160616,67953.1,72060.1,144933,30868.2,5.10871
104132,104218,182741,104212,102945,156306,119937,5.15503
87532.2,88161,164921,68118.2,68401.1,147798,62070.8,5.16727
83616.9,88966.5,160349,59362,64272.2,140570,55646,5.17023
109075,112563,181176,85834.6,89758.9,145820,64554,5.19173
64801.7,73238.4,155663,56109.5,66216.8,135335,34732.4,5.2203
96818.2,100169,180667,72025.7,79300,139668,48027.1,5.24355
87865.3,95338.5,174578,58726,63578.2,139135,60252,5.24624
73268.8,78959,164730,41013.1,48501.9,129460,30251.7,5.24832
81304.9,87321.3,165704,57091.9,61507.7,137660,32065.5,5.25969
65555.6,72364.3,151637,43932.5,50318.7,131125,29424.5,5.28231
72003.5,80150.4,152817,69298.7,82007,135977,65829,5.28496
109063,110830,186884,109331,111799,152202,112769,5.2966
107660,111316,184540,73016.8,72914.5,145922,43100.4,5.32356
79094.2,87823.2,164990,44216,50475.6,126611,34633,5.33637
71347.7,78016.8,152576,64061,71608.4,138088,42605.9,5.34582
89199.1,94805.4,173010,53872.5,58800.7,138059,61690.4,5.34591
101965,103826,182876,69437.4,74328.8,141265,63009.7,5.38789
64684.5,68524.4,155088,48302.7,55086.2,131661,34530.6,5.39073
85625,92210.5,173768,63596.5,72319.7,137397,35252,5.39254
89094.7,97326.2,172699,56056.4,60557.2,137493,39691.2,5.40427
70644,77827.6,156650,72737.2,79930.7,141500,42627.1,5.4182
111416,115682,189805,81428.8,84378.8,146021,42473.9,5.42195
120381,121811,188954,103399,102856,153704,87478.4,5.44056
111831,118039,183853,82988.5,86194.1,147274,73990.7,5.44498
119849,120027,191875,79586,78936,147641,57738.3,5.45263
74741.2,81506.3,157571,53766.2,58862.4,136856,26211.5,5.45735
107078,109550,189653,82021.5,84098.8,148252,67867.4,5.46047
137243,131710,199829,100018,97753.3,153985,81895.5,5.46936
112666,106298,191799,101779,107805,151527,109194,5.47461
93690.8,99747.9,172864,67116.7,73989.4,137250,36174.4,5.49844
116591,115817,189290,87691,85700.7,152117,81598.4,5.50435
123503,123312,192052,99813.6,102649,151048,93838.8,5.50607
89672.8,93029.6,181726,48004.3,52648.1,132086,57919.5,5.51134
100269,104339,185693,64345,67577,139189,43074.5,5.52657
88451.2,94417.4,168076,54983,60568.5,136885,41016.2,5.53167
79400.2,85686,165977,56926,61327.1,136328,33571.3,5.54259
121308,117136,192891,83134.4,85038.9,144862,120917,5.57244
110264,113149,182385,87912.3,86315,150972,88011.1,5.57597
114036,113366,183790,100614,101222,153293,80046.2,5.58393
87094.5,88277.5,183221,41280.8,46149.4,124837,30233,5.61907
75535.7,82212.1,156140,80570,92998.6,140936,37058.6,5.6375
90804.9,95948.4,176391,63846.8,70832.6,136187,30815.8,5.64085
97755.4,104842,185679,70092.4,78672.7,141250,42160.3,5.64253
96322.6,100915,173795,64338.4,69297.4,135256,52194.3,5.64904
74903.5,79301.5,171116,45232.5,51394.8,126660,19200.8,5.65641
91530.7,95268.9,164994,59564.7,65169.7,134873,74783.3,5.66246
67298.9,67968.9,159071,92088.9,103886,144589,31571.8,5.7118
106820,114027,184043,81801.6,86574.9,146028,55596.3,5.71234
84332.1,85755.9,172263,69383.9,72842.1,141278,46062.9,5.73069
92987.7,98350.1,171946,55442.7,60895.1,134238,68627.2,5.73116
95127.7,99153.8,172761,78473.1,83072.5,143967,91293.8,5.737
99185.9,104202,169852,61826.4,65820,138582,61447.8,5.73713
97917.3,102522,184492,62757.2,67636.5,144164,56177.4,5.74042
104614,110537,185845,94688.4,98877.6,150991,58957.6,5.75743
108574,106618,188458,85913.3,82803.4,150852,50033.4,5.76007
72939.8,76851.1,165658,49155.9,55648.6,128485,36819.4,5.77942
110055,115502,189623,62989.7,69874.2,137871,76385.7,5.83915
82115,87722.4,168731,70519.5,75920.7,144301,40254.2,5.84801
104668,107634,186542,82848.5,87964.4,144839,92309,5.84889
100220,87743.1,186188,118784,107207,162067,58869.5,5.85425
90249.1,97627.5,169476,70733.1,74425.8,143339,48453.4,5.85486
111477,113215,189615,76219.4,77303.7,148959,71969.4,5.86137
69863.9,72768.9,159089,70126.6,80754.4,140931,44412.1,5.87138
79101.2,81913.6,165971,71689.6,76952.4,142793,36189.3,5.87295
93883.3,100116,179526,51726.7,53855.1,137561,53282.9,5.87513
144716,136363,208369,82692.7,80683.4,149267,89370.9,5.8762
87149.2,90890.5,170724,57076.4,62021.8,137807,62562.5,5.87681
93468.2,97658.8,179296,80093.9,84723.5,145930,70367.8,5.88422
107761,103523,183660,94340.3,99530.5,151598,49197.3,5.88912
85228.8,90772.1,179583,65078.4,70799.1,138460,43872.8,5.89712
84884.1,87638.5,175332,61221.1,65431.7,140255,69308.6,5.89853
114621,116406,190346,89188.7,90337.4,148924,61650.9,5.90301
93534.2,100924,179215,88730.2,97030.9,145916,37732.3,5.92558
118574,118831,195461,86462.8,88322.5,147852,39752.3,5.93235
96290.6,100720,179598,82751.8,87298.5,143529,57343.9,5.93338
66359.7,73318.4,155051,65654.1,76568.4,137479,29201,5.94617
89948.9,94754.8,179607,91742.4,102291,144932,54048.1,5.95223
128848,127462,196172,99030.5,94901,152796,93703.2,5.95276
67207.8,71465.4,153003,77162.1,85129.4,142232,66456.4,5.95975
98271.2,100388,181911,76095.1,81583.7,142158,46976,5.96094
105345,109290,184760,68000.3,72191.7,141517,75263.8,5.99164
81416.7,82686.5,166024,89004.1,97116.6,146344,47960.2,6.01846
81905.8,78520.1,169894,113056,115313,155657,122764,6.02453
83033.8,90341.4,165229,35061.7,40603,114374,42198.5,6.02886
84950.6,91982.8,173221,68561.5,75173.3,141355,46878.5,6.03721
82594.9,88268.8,171763,56677.5,62506.2,137614,41200,6.06137
99846.5,100301,172725,88738.1,88487.5,151319,45120.5,6.06446
108344,113105,183660,78330.4,83523.1,148325,54966.5,6.07164
112888,108218,190054,115053,118367,157563,84512,6.10594
90330.1,95061,174690,64080.2,66057.8,145073,45341.3,6.12895
102095,107037,186455,80020,87064.9,145141,82484.4,6.13168
98694.4,99496.5,172816,73730.3,80235,144451,52705.8,6.13188
93125.1,102221,169684,64032.7,67297.4,142031,43754.7,6.13603
73637.9,78768.9,158666,85563.5,93257.8,144434,55206,6.14377
82321,85296.9,162786,66660.9,68578.5,141846,47699.7,6.14664
102970,106463,176342,69582.2,71220.3,143181,66117.9,6.14817
67737,69573.3,157728,58013.9,62757.8,138635,50897.1,6.1545
121996,116263,192409,115999,112921,158587,180753,6.16961
80599.5,87419,169488,80975.5,88422.9,145117,50463.1,6.17759
105515,108557,182084,73539.5,76201.5,143513,91290.9,6.18606
92914.2,95722.9,184403,75860.9,82251.3,142140,107462,6.20259
92756.8,97929,179749,85444,92335.1,145575,53454.9,6.22097
101753,102650,176970,86689.3,91596.6,148776,36481,6.23531
66391.3,75268.9,150408,52512.4,64255.3,132470,30023.9,6.26346
87593.5,90537.2,175590,74278.4,81928,141548,40891.1,6.26953
77851.3,87457.3,157771,54020.5,59220.5,136166,49535,6.27908
72201.6,79221.6,155617,49431.9,55972.4,131732,41675.8,6.28288
85086.4,87222.5,169761,70136.2,75190.3,141451,45072.6,6.29516
125109,124556,196610,86614.9,84432.2,150478,88981.9,6.3289
66766.5,70681.7,154211,58601.8,68150.6,134847,21835.5,6.33548
78333,83979.8,161466,85493,94385.5,144799,35666.7,6.3381
91693.6,98527.6,172475,71643.4,75896.3,146173,76386.9,6.36418
105504,108030,187340,76022.1,79094.1,146375,98146.3,6.37976
88679.6,88687.4,180331,83268.3,86461.6,146352,47270,6.40135
79416.7,79329.1,169116,46644.8,49247.7,134296,12894.4,6.40957
111066,99241.3,182761,113977,105563,160373,86285,6.41854
99071.6,100803,175444,63140.6,64562.7,138903,69794,6.4255
73957.2,78013.8,160599,67215.7,76112.9,138053,84058.7,6.43533
113863,113724,189884,77011.8,74419.4,149490,69658.2,6.43713
119101,120429,195651,70635.3,75390.5,142013,90630.6,6.43796
127902,124135,200580,114645,115758,155473,93922.7,6.4492
83306,86568.7,168857,84693.5,91431.6,145576,46479.7,6.45268
75265.6,80518,159392,53517,60627.8,135635,32866,6.47389
77625.6,81258.7,169383,84018.5,92857.5,145528,43723.4,6.4877
104203,104888,176859,102074,97760.7,156205,170532,6.49477
94603.3,98795.2,181543,61570.5,65033.2,140961,45862.6,6.5008
99758.9,103715,186333,83316.8,86629.4,144464,68809,6.50973
61335.6,69144.3,154519,32728.2,39002,120090,26412.5,6.52264
93600.9,92826.8,176594,79164.5,78332,149098,39436.2,6.5372
83311.9,87911.3,171753,67704.6,72723.1,141245,58299.4,6.55022
77099.4,81660.5,161644,87370.6,99713,144977,22557.2,6.57144
77289.1,83464.4,158222,38479.8,43569.5,127355,51970.9,6.57227
108329,110891,186394,95901.3,105757,147704,70092.4,6.58954
100624,106416,180147,69936,75563.6,143482,54373.5,6.61234
113365,114888,192642,99038.9,109952,151472,49551.5,6.62072
92075.5,92578.8,181714,83079.4,91164.2,145748,50426.2,6.6441
72403.9,81479.9,156725,47822.2,54084.3,131021,35543.2,6.65105
113946,111407,189246,92210.3,94502.9,152202,28227.2,6.65109
119049,121036,192842,80579.9,80813.6,151408,86766,6.69204
123698,125601,193899,85957.5,87018.3,148318,73804.2,6.7262
95525.7,98303,186782,82234.3,91980.5,143905,65341.4,6.73093
95525.8,94983.6,174948,99102.3,97119.6,154424,76652.5,6.76255
101775,107088,184435,109269,108667,152596,54194.8,6.77568
95500.2,100456,182823,61337.7,67390.4,138142,39728.8,6.77683
93548.9,97618.9,179390,56510.2,62771.2,135346,50164.5,6.78455
85151.9,87994,172128,68948.2,72326.7,144326,51532.7,6.80131
111550,108825,193271,84529.6,85215.8,148014,80008.6,6.80418
93857.1,98567.6,176950,79023.6,85022.8,145672,57292.9,6.81351
96468.2,101965,178386,72788,74840.6,145675,27238.5,6.82688
87270.6,95417,171920,53938.7,60404.4,134890,50856.4,6.83395
79111,87650.3,165963,48299.7,55481.5,134121,50679,6.83861
97572.9,101534,183806,63940.4,67440.5,140647,67060.6,6.84065
111354,111215,183785,111740,113454,152624,57213.1,6.84779
96563.9,101694,182821,52647.9,56323.9,134122,59304.7,6.84956
113816,115305,186899,99528.2,104856,148725,67823.9,6.85436
108286,109190,178601,114214,113230,154539,77267.4,6.85882
131330,127538,203590,100274,97878.1,155045,87064.3,6.86432
85390.7,87511.3,184466,64404.6,67262.5,140786,58083.4,6.87398
69304.8,75992.9,160301,50267.8,57993.2,131013,34824.8,6.87742
83195.2,90141.3,167955,56582,60551.6,134822,58898.2,6.88265
88917,88901.9,179932,62747.5,64996,143728,54939.9,6.88887
65888.7,70752.3,156383,98292.6,107433,146443,89754.6,6.89017
66233.8,74850.3,152212,54964.1,64499.6,135100,42307.4,6.89803
68662.3,76290.5,155146,42103.3,49174.2,122671,33034.2,6.91606
95004.6,99030,171867,57235.2,62527.6,135878,59377.6,6.91737
116764,115518,192437,76794.2,77615.6,147294,61418.4,6.92383
82874.3,89074,165703,55516.7,59472.7,136324,37117.4,6.95335
111847,116909,190434,82898.7,84635.3,148744,62023.5,6.96089
67950.9,73018.9,160057,56241.6,64069.5,135917,28275.3,6.97434
122445,121399,192236,127293,117538,161235,62372.8,6.98802
69594.4,76754.2,159387,71680.1,79993.6,139649,36304.2,6.99958
136568,130041,202281,94658.8,88227.4,151491,122442,7.00472
99015.8,104822,175073,63548,68045.3,139899,64128.8,7.01114
58314.9,61749.6,150841,53248.1,60606.6,137890,26971.7,7.0135
96906.1,102220,171057,65785.3,68441.6,142446,62877.3,7.0207
88308.5,93096.3,176292,75828.4,79911.1,145264,58245.9,7.03003
134730,131485,192368,93888.2,93772.7,152580,109760,7.04555
88815.8,92878.5,168270,61737.4,69075.7,138088,69152,7.05296
73083.2,74339.7,162803,56846.4,66269.7,137752,45679.4,7.05915
93166.9,98331.4,178861,54808.7,60424.8,136152,60012.7,7.05977
86400.9,93091.3,171879,64242.8,70121.3,138361,56265,7.07659
121418,119602,194379,95064.5,92319.5,151190,57103.5,7.07887
73138.6,80954.5,158269,49842.9,54838.1,134114,38895.4,7.09482
84527.9,89146.4,178519,75406,84307.3,140881,46889.4,7.10296
96466.1,103043,183716,68898.4,74668.2,141850,72078.2,7.10853
79542.6,85825,172553,44008.6,50428.9,127494,53578.6,7.11129
120670,123559,192172,86642.8,88257,149602,97772.6,7.12231
115983,121072,191480,94328,96630.7,150900,88613.3,7.12354
77939.2,73681.4,163860,103482,105584,156156,107730,7.13413
90217.4,93719.9,183979,67593.8,71341.1,141683,41683.4,7.1736
84158,92818.1,163033,78495,88204,141132,68493,7.17739
79755.7,81750.1,167910,56757.7,60305.5,139373,30721.5,7.18084
99664.3,104609,187123,70409.5,74711,140878,61151,7.18216
97547.5,95695.1,174700,78044.8,77181.2,151362,45055,7.18512
97852.7,98406.7,183005,106391,112825,151568,103304,7.19435
90552,98288,174430,68049.4,74912.9,140865,59462.2,7.20213
116140,117760,194043,77053.8,77272.9,145976,107953,7.20459
106585,110317,182029,75393.1,79341.3,145213,58599.8,7.22892
105077,104884,184328,79268.2,85177.1,144135,65106.2,7.23162
80879.1,86240,160125,83153.5,90346.4,144651,64341.1,7.23364
73645.4,77392.8,158879,68791.7,72517.8,143658,33068,7.26652
115823,117283,193218,63743,66548,140868,59044.9,7.27854
77972.1,85744.8,157478,48930,56056.8,133743,30372.7,7.27905
85059.7,86260.7,169605,97989.1,103577,148857,92926.9,7.28943
89385.4,94441.1,168695,81756,88097,145785,41533.8,7.32207
81596.6,86416.8,165160,44480.1,47605.6,134052,35080.1,7.32852
113773,116702,189417,58898.1,62002.6,138481,77547.1,7.32958
85604.9,87324.3,173087,63939.7,68595.6,140179,74625.9,7.34145
68135,75306.1,154429,62159,69954.6,138752,43290.4,7.35457
102289,105338,180122,78508.5,80739.6,148189,49992.2,7.37347
109608,110574,188602,94047.7,101329,148568,135872,7.38845
82776.1,88031.3,173539,61433.9,68797.9,137400,37693.2,7.40689
79171.5,86172,166506,65599.4,71605.3,140909,37959.9,7.41853
140340,135121,199193,126863,119165,159911,105710,7.42075
60101.6,66468.3,149528,58182.1,69187.4,133313,22645.6,7.42298
68963.6,73244.3,160291,74166.2,78445,144126,31073.7,7.45345
77015.6,84426.9,158838,62636,71325.7,134843,40230.6,7.48151
88697.4,94036.5,175363,69515.7,76852.8,141472,36824.1,7.49718
91633.6,91907.6,184388,77319.1,78964,145608,64480.4,7.50489
90713,97888.8,180433,58364.3,64119.4,134163,63154,7.50594
75028.3,81404.1,166673,62302.1,71851,135475,29161.9,7.51434
104003,107937,182995,65654.9,70545.9,138856,56515.1,7.51904
60516.6,68691.7,148070,55365.8,66845.8,131111,21149.5,7.53141
90030.3,95622.5,173667,64021.7,68366.7,139384,50667.1,7.57106
102481,101719,184278,109798,108117,155852,37967.8,7.57415
99127.2,99554.4,184177,99927.6,100024,152730,42785.5,7.57538
99213,101404,178536,50054.8,52097.5,136167,51482.6,7.57623
99150,102130,183400,73457.4,84211.4,142324,37637.2,7.58224
104697,109813,185859,57986.2,61529.5,135430,66375.1,7.58356
115560,117787,189864,102486,105351,153027,70300.7,7.59195
77828.5,85002.1,162023,42939.6,48950.4,127328,39668.4,7.59378
93027.8,94846.4,182785,71635.8,72499.1,146031,58870.6,7.59527
68538.7,73000.8,158571,74436.7,86040.5,137337,38377.7,7.59599
104633,107848,182591,87091.6,96985.3,147995,42862.2,7.59618
101078,105570,183439,53906.4,58514.6,131527,77253.2,7.60873
87642.1,88311.9,172989,70453.3,70001.7,144524,25938.1,7.60991
108510,107973,189228,96906.3,91603.6,155531,46583.3,7.61896
98444.7,106715,182354,57419.9,61797.5,137946,43784.6,7.62294
104050,109429,183022,68154.8,69477,141424,103641,7.63109
99669.5,104953,176051,84951.4,90439.3,145865,74418.4,7.63825
73650.6,83909.2,169538,50105.1,57331.5,131489,26422.9,7.64638
100577,103389,183936,94161,103245,148533,88294.3,7.65264
95345.1,99347.8,180251,94482.3,107553,144403,60289.3,7.6794
73349.9,79734.7,156002,50973.3,55420.1,138284,44297.7,7.68377
101514,108489,183775,66350,72093.5,139705,51580.8,7.70131
133034,128980,201186,113372,114073,154874,124585,7.70564
103792,105805,182802,113262,120208,154672,125445,7.71528
83628.3,88645.3,166071,51468.6,55318.3,134611,37993.8,7.72422
72041.3,81834.9,165584,69512.2,84699.7,135937,29386.1,7.7389
108527,109527,189860,78049.9,78507.7,148109,79491.5,7.74101
105559,104042,182167,84351.1,84460.9,150914,37747.1,7.74505
82052.7,75655.2,161542,92374.6,98746.5,146215,37983.1,7.74604
77759.9,78661.2,163600,67076.3,74928.3,138452,62815,7.74666
81235.7,87117.7,172933,48278.2,54042,130783,46550.2,7.76295
93891.2,103481,180007,61425.1,73030.2,133665,43833.8,7.77239
90988.5,97156.1,174943,80455.6,87061.2,144068,39260.4,7.7757
104319,104650,189928,65522.2,70398.9,141052,42814.5,7.77793
134360,128535,198601,114915,111323,158199,93211.7,7.77915
83966.5,90159.3,165355,51018.5,52980.6,135373,28461.4,7.77995
116223,121609,184406,98023.8,97947.8,152515,47588.6,7.78885
105638,110286,183783,65748.6,68160.5,141787,80382.5,7.8059
90324.1,91046.7,174965,64792.5,65508.8,145836,56184,7.80899
81002.3,84813.8,167837,94726.7,95546.9,150364,129722,7.8115
96902.6,101731,176212,57145.6,60334.9,134884,52794.6,7.82384
104640,101911,182318,104932,102813,157506,90494.9,7.83254
84675.9,81484.2,172104,58223.2,61347.6,141890,49618.4,7.84313
107844,108306,187596,106601,101480,156109,130670,7.85437
97416.8,101707,183228,109372,117712,151233,109991,7.87618
78195.5,80817.5,164905,64820.5,66780.4,144006,56930.6,7.88569
104150,103463,182853,94936.2,97367.2,149247,56976.6,7.89787
70762.7,79611.3,153167,57319.4,67073.8,134917,25309.2,7.91905
100004,98106.3,179409,73715.3,75295,146311,63800.4,7.9469
78130.3,81265.9,161503,110499,118443,151074,136561,7.9512
82307.3,85905.7,172464,89712.2,99276.3,145578,44439.8,7.95821
91503.3,98269,168003,41458.4,45741.4,128027,51303.8,7.96655
83690.8,83236.3,176644,80048.2,83141.1,144273,72793.2,7.9707
118919,123124,186276,90407.3,91148.8,149534,75709,7.97658
88260.3,95391.4,177019,56269.7,62667.8,135319,45501,7.98282
72007.4,75602.3,166402,64398.3,73048.7,137357,46120.9,7.98686
91224.7,97647.9,169963,80513.3,86131.9,146498,58925.4,7.98878
113326,115180,182173,86122.6,85088.9,152127,124490,8.00112
83237.5,92585.3,169010,58165.7,67023.8,134864,40462.4,8.0066
77123.3,83137.5,172416,43564.5,49999.3,127318,47443.1,8.01048
119738,118130,195753,105657,107667,154525,80751.7,8.02074
88587.6,94855.7,168648,57401.6,62393.1,136682,43094,8.02785
87322.2,91503.8,174974,78448.9,87320.8,140900,56173.8,8.0536
119031,120870,192939,67705,68692.2,143478,51378.1,8.0584
65203.3,74411.2,152478,36382.8,43345,122561,30501.1,8.07974
91068.6,96093.9,176264,65239.4,73962.4,138900,61121.6,8.08533
121543,123900,192696,111662,112044,156321,101584,8.08651
111405,109330,190691,90586.6,88204.3,151869,82689.1,8.11351
94539.5,100506,176943,54899.9,59957.8,136594,54108.1,8.12197
70618.3,77670,162199,41633.2,49642.3,124321,42168.5,8.13324
113763,116307,185546,85009.8,85089,151249,59960.1,8.1344
107853,105846,183629,65497,68744.6,146380,56726,8.15913
110633,110713,193516,92888.5,100225,148619,113649,8.16255
62261.6,66562.9,150273,48220.7,52199.9,130366,46229.3,8.17762
120474,115846,193486,70384.4,70939.8,144524,76939.3,8.18926
84412.6,93094.1,165669,63090.3,69979.8,138557,60800.8,8.19341
91256.9,99593.8,177447,75942.6,81672.2,145835,28258.2,8.1987
90979.1,91306.3,171984,88417.7,89381.5,153772,36886.5,8.2218
118968,122188,186625,60905.9,61329.2,144729,82170.3,8.23279
69144.7,71633.5,157640,61511.2,69430.2,134773,34931.4,8.26493
112559,116560,188664,103076,102821,153163,61190.1,8.26638
74898.6,81836.3,159536,47919.8,56541,131962,35218.5,8.27988
74936.5,81190.5,169789,68201.8,81725.8,135776,33444.5,8.28448
93655.9,99118,176871,66545.9,69160.4,141993,28026.8,8.2905
103178,101856,183969,78520.7,84238.3,144405,126811,8.31227
