"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","FITC-A","Time"
78736.5,84588.7,166051,44729.9,49335.5,134938,18018.3,56.6783
121673,119356,191356,85935.9,86894.7,148358,139791,56.6854
104524,110823,181958,52579.9,56602.8,134506,48121.9,56.6995
78396.9,83008.8,172777,53618.2,57341.7,137477,44277.1,56.7014
123645,119435,194587,87280.5,83215.8,155066,51990.4,56.7104
107153,109956,186505,68874.1,71053.7,144069,28207.4,56.7203
59989.4,67047.7,152952,74971.2,87102,140522,21838.8,56.7239
101997,95158.9,191740,99521.7,99589.2,158252,79949.6,56.7273
75677.9,75853.2,164424,48567.1,50486.8,134962,37639.1,56.7296
114216,117564,186859,74422.8,75481.3,143785,114748,56.7354
131400,124563,202889,109838,100761,156502,90349.3,56.7478
72436.4,70987.1,162361,46754.7,46651.7,138361,3961.63,56.7526
91955,93070,171644,69814.1,73059.2,141187,49074.7,56.7628
74871.5,80855.4,160366,60612.5,68322.2,134600,63015.5,56.7654
116199,114818,187168,109517,106991,156202,110721,56.7686
82718.1,83141.3,163462,63667.1,65718.6,140973,39349.8,56.7696
136779,135866,201633,85062.5,88842,145958,53669,56.7701
93161,94889.9,175020,42516.7,43359.8,130999,52893.2,56.7712
91276.5,91239.7,173027,118871,126349,153246,110173,56.7737
108610,111056,193789,61794.1,62544.9,141056,60624.7,56.7738
113034,113369,193433,58599.9,61603.6,141029,55593.2,56.7751
110166,115417,182272,79174.4,82181.8,148265,54001.5,56.7853
125948,119949,196800,81838.9,85031.5,150260,68622,56.8024
119932,122079,192272,74600.8,76136.1,145091,71186.4,56.8162
87529.7,91285.7,168261,57590.3,62605.4,135449,37069.2,56.8164
77376.4,84855.8,162579,55368.6,60156.5,136161,31434.5,56.8216
132357,129161,199303,90172.1,90500.2,151972,111465,56.8226
79484.8,84783.3,162033,52745.3,55009.7,138576,23970,56.8369
93803.5,97307.9,180000,70129.2,71917.5,144519,43920.4,56.84
58927.3,64205.2,148031,58447.5,66365.6,133817,39037.9,56.8553
133975,126336,200967,100462,99166.1,154994,47708.9,56.8601
77400,84000.6,159156,79641.1,88840.5,139534,41044.8,56.8861
85065.3,91976.9,168864,44733.5,49039.1,131121,43442.7,56.901
78674.4,83437.4,170771,39199.7,44728.5,123941,37662.2,56.9048
94076.1,99953.8,171628,62861.9,66313.6,140718,47387.7,56.9165
72718.5,71080.5,162173,71728.8,76609.9,142028,29801.6,56.918
98103.7,104744,184446,81179,88793.6,143716,46445.1,56.9185
89643.7,91884.6,175541,60215.3,64006.4,135868,67356,56.9196
113576,116533,189282,75990.2,77818.7,145885,74624.7,56.92
110677,110792,191774,57044.8,60171.8,138391,26006.3,56.933
117989,120012,192367,67893.8,67433.1,145249,78296.4,56.9588
128087,124739,193142,98498.8,97986.2,151969,125970,56.9751
110122,114102,192523,79867.9,80681.1,148085,60567.7,56.9961
116904,117339,192864,79398.5,74791.3,151236,104455,57.0045
120066,119882,193012,87692.4,83508.7,152540,66502.1,57.0167
74342.2,77471.4,159602,43148.9,45955.9,132314,25765.4,57.0297
78507.7,84263.1,162604,61660.9,68425.5,138509,53141.1,57.0343
109790,115122,183839,51164.1,51312,136334,37561,57.0348
117505,122023,185163,60247.5,59304.4,141494,70904.1,57.0443
94450.5,96612.2,180011,61445.9,65781.2,138750,34163.3,57.0499
101691,104897,179531,82998.5,84944.8,146493,40819.3,57.0632
73205.9,81656.5,172159,63057.6,72294.3,136034,33983,57.0641
80762.6,85708.7,172286,47669.2,52882.8,133926,27407,57.0813
108497,104559,192312,89560.3,91451.7,147822,80408.7,57.0986
90572.4,94002.6,173023,52246.3,57385.4,134239,21407.1,57.1124
133713,134698,194044,79221,71777.8,149352,137535,57.1135
139887,133692,203846,119862,120615,155356,75969.8,57.1184
80411.5,78877.6,169705,76411.2,75024.2,148023,29969.3,57.1206
119443,119741,190309,67592.4,71522.2,141041,58086.9,57.136
114994,113529,189978,82652.3,81219,148464,84963,57.1396
112514,98340.4,186179,122309,116475,158183,143375,57.1453
114817,114239,190260,75789.5,75928,148211,42181,57.1701
106863,107968,186637,74958.6,80923.5,143605,38836.6,57.1749
121793,120815,193998,100331,100781,153756,92605.3,57.1872
92462.1,96450.9,170219,77442.3,83588.4,144400,81527.1,57.1912
85211.8,89744.9,165000,69590.9,70542.5,145989,30426,57.1993
74794.3,77711.4,158952,82383.7,90865.2,143236,140510,57.2066
124071,118897,193746,116014,110727,157854,94779.2,57.2117
68566.7,76714.9,156151,57299.4,64233.9,136299,23338,57.242
101012,98090.3,181377,50531.6,49826.7,139281,26193.4,57.2746
73511.8,80371.6,160682,51987.5,56669.4,136228,17978,57.2751
86875,87433.4,169274,39848.2,43293.5,122942,40075.2,57.2763
76484.4,82249.4,159417,49159.4,52461.3,135815,34891.3,57.2945
111849,111874,189020,66920.3,64184.3,145031,58361.7,57.2985
82534.7,89283.7,168617,32716.7,37794.4,118099,42407.3,57.3081
82570.1,88055.6,168680,60730,64791.1,135782,40223.8,57.3179
116164,112862,188892,51170.3,50593.6,137711,43406.1,57.3439
143149,137388,207185,96544.8,94019.4,150472,97188.8,57.3448
114587,104554,190195,84194.5,76749.6,154375,83418.1,57.3467
89272.3,95485.9,174832,50030.4,53766,131512,37233.2,57.3485
79962.8,87535.6,175255,46859,51955.9,127057,33232.4,57.3499
97863.2,105469,172601,46095.6,50143.6,128417,35190.8,57.3662
106883,110374,189536,62500,63020.5,138876,48503.7,57.383
98024.6,99122.5,179368,96325.1,101657,150543,93411.5,57.3952
130252,120511,200349,119964,113334,159456,92820.4,57.4088
85356.6,89272.1,164458,52838.7,56540.1,134720,43277.2,57.4098
92181.5,93526.3,170046,72350.8,75781.5,144871,59035.4,57.4154
86725.1,87057.4,175180,44907.4,47332.4,131777,27280.3,57.4194
74982,83504,157904,38586.9,42572.3,128151,26712.6,57.4283
76836.8,83269.7,162044,31858.7,35990.8,114609,34039.9,57.4352
96453.4,98882.1,182633,52149.7,54044.2,135078,53858.9,57.4564
127417,117236,191592,86951.7,84653.3,149149,58398.3,57.4626
61327.4,67753.9,150919,40610.4,48245,121085,18245,57.4712
120481,120399,194089,70250.8,70986,142452,56495.7,57.4721
91314.8,97188.2,174520,69518.4,74597.1,141621,40185.6,57.4761
124711,118742,195466,106727,111423,151959,57240,57.4767
109932,112762,182835,87340.3,93538.5,147525,62731.7,57.4823
121525,117392,194603,79482.6,77450,151918,88188.4,57.5056
115513,112751,190418,124434,117737,160023,134475,57.5113
83523.1,84955,169534,62205.5,64548.1,141500,81082.5,57.5169
145250,143065,203078,83974.7,81265.1,151620,70797.1,57.5172
120767,115816,193351,73509.4,70257.3,147643,55034.8,57.5286
114315,110133,185616,93449.3,91314.9,153531,58898.1,57.5371
95627.6,100637,173170,50155.5,56499.1,129222,76800.2,57.5451
103180,108340,186458,63534.9,68617.1,139076,28733.4,57.5522
109173,98560,186528,81854.2,71004.9,155583,12789.6,57.5535
83593.5,87401.2,172998,40934.6,46980.1,126453,31458.2,57.5662
91628.3,95942.4,179074,68168.8,72167.9,144702,44580.5,57.5786
83422.7,87806.7,159785,46116.6,50213.8,127069,23983.5,57.5842
75551.2,81044.2,162177,46982.7,51244.7,131852,30631.6,57.5857
122860,115421,198657,111156,109100,158874,60998.8,57.5925
90631,94519.9,174620,59270.2,60096.3,141176,28289.7,57.6086
99456.3,103207,185945,49571.5,52113.9,132094,51308.6,57.6112
82601.4,88100.1,161365,46332.9,50988.9,133475,26325.6,57.6129
101424,98597.1,183651,79922,77661.7,145454,29674.5,57.6236
118576,112167,189380,105310,108370,152440,119903,57.628
107445,106421,181999,74394.7,76808.9,148147,45821.4,57.6352
146871,134742,205376,106929,96881.5,159887,92395,57.6418
72849.1,79311.6,155423,52887.8,57423.4,134862,24185.4,57.6461
82128,89687.7,169096,52387.5,55819.5,135744,25775.2,57.6569
122624,119130,192928,97402.8,94756.2,155575,78624.1,57.6778
91716.2,93802.5,166504,42795,44858.8,126921,34828.7,57.6804
100615,99152.7,179798,68064.7,71522.6,141882,45335.7,57.6827
101002,93023.1,182978,66007.3,68841.7,141741,41000.2,57.6855
117312,114171,193270,89071.5,83709.1,155094,91634.3,57.6868
101340,105101,181990,49676.5,52306.8,135346,48751.6,57.6868
91309.3,93866.4,177070,54765.2,58239.3,138105,44884.7,57.6873
107514,112249,179068,46496,48444,133912,57086.9,57.6927
86489.8,90048,176582,59617,62118.3,140605,45430.9,57.7045
110671,117387,185228,60901.1,65365.6,138817,48972.8,57.7062
94985.1,98075.8,179216,47979.3,51892.9,132157,46452.5,57.7145
70331,77621.2,155396,46264.3,50998.5,124486,20747.7,57.7254
119248,114274,186906,67280.6,66216.5,150125,72758.5,57.733
86640.5,81727.1,179634,46152.1,49525.4,141279,31855.3,57.7395
99740,103112,173593,49744,54049.3,132083,33835.4,57.748
77720.3,78851.8,165413,67330.9,72573.3,144758,29820,57.7547
85465.5,86328.1,172505,77152.1,81874.8,144924,87803.7,57.7726
85694.4,92038.1,167883,44657,47581.5,132664,35716.8,57.774
131499,133586,196381,85926.2,87282,147860,119852,57.7749
123871,120474,199071,119204,118479,156230,78038.2,57.7814
106164,105637,183023,67133.8,67868.2,142418,41781.2,57.7874
92323.6,95545,177780,75286.3,79826.4,141769,56300.2,57.7885
88206.6,99890.1,175875,49217.3,54809.3,131821,27787.5,57.7896
98837,102899,184469,86394.7,90047.7,149360,81804.9,57.795
92096.3,89952,177758,77623.8,82261.3,148123,47023.8,57.795
114356,109753,188479,85827.9,85793.5,148762,89078.3,57.8319
105133,106397,186173,78958.8,79192.1,148451,38664.5,57.8332
85801,88699.5,175058,49950.1,54010,134179,56224.9,57.8358
75526.1,77942.9,163175,53100.8,55542.3,137448,5957.24,57.84
104769,108499,179831,83051.4,82231.8,148569,68314.3,57.8464
106318,107743,179102,70822.7,71005.5,144010,72478.6,57.8471
76234,79621.3,161937,88841.8,97221.2,145843,31953.6,57.8559
69296.9,72876.6,155664,47873.4,52936.4,135158,22741.4,57.8573
107763,110009,189567,91838.7,96236.5,149223,46064.4,57.86
92974.1,96338.3,178301,57742.3,62012.9,139385,27054.8,57.8612
100710,101496,186479,66867.7,65606.6,145404,30081,57.8619
85799,90480.4,167970,55755.2,60092.8,139385,37430.4,57.8688
115004,108121,189329,68481.1,70882,146017,91528.3,57.8691
110501,111233,189522,83627.1,86391.2,144715,127308,57.8693
125326,126815,189512,91580.2,87528.6,152831,65687.7,57.8767
98886.2,105621,174609,61105.2,66701.2,138785,35266.8,57.8812
105039,102868,184162,67081.3,69583.7,141696,59356.6,57.8913
91153.5,94299,169799,57364.6,61008.5,137657,48070.4,57.8923
115294,115121,189270,71160.6,67534.6,148039,52685.1,57.9105
100152,105258,179867,88497.6,95185.8,147881,72741.5,57.9232
116355,113908,186691,76638,76682.6,144191,69349.9,57.9233
87009.9,93316,173929,53684,58325.1,135388,35466.6,57.9283
68208.8,74690.6,154881,74766.5,80906.4,144183,21674.8,57.9323
137953,129970,202838,79285.1,77334.1,148449,37933.9,57.9449
126646,119234,195882,104010,100822,155602,136522,57.9464
136265,134190,201394,97006.2,95106.2,155063,120115,57.9653
69537.8,76559.5,154537,53688.5,60016.9,133385,24147.2,57.9702
87308.9,90251.2,162560,59711.3,63665.9,138720,26741,57.9766
115928,118454,192695,94311.7,96670,149775,57765.5,57.9829
86915.6,92355.4,175562,56657.3,60148.9,139197,55847.8,57.9834
90177.7,97557.5,165543,58366.8,63467.2,138041,43798.6,57.993
119954,120446,191513,106460,113881,151545,58232.9,57.9982
117928,114591,196199,92200.3,92252.5,153136,39776.7,57.9988
91377.1,96315.6,180758,59262.4,62492,138837,40241.4,58.0195
131777,134285,199078,84181.8,86273.3,148100,62667,58.0255
100669,102913,185617,76719.2,83118.3,142595,114731,58.0279
121059,116295,199061,103676,103559,152811,82030.7,58.037
82168,91378.8,171540,54513.1,57544.9,134059,30451.2,58.0588
97643.2,103301,171535,69713.5,73838.2,142019,45922.7,58.0675
86612.3,92960.2,168082,47429.2,51445.4,135253,17473.2,58.0729
115087,114542,190484,116142,105521,160041,166650,58.0789
108969,111776,178882,78917.6,78019.4,148806,47799.6,58.0903
109617,113896,184044,60256.4,60305.2,141160,68044.3,58.1099
101993,101306,185403,59663.4,59170,141735,41780.1,58.1166
79791.1,85102.1,160836,68999.5,72147.6,143542,29207.5,58.1204
77374.4,81952.2,169138,42987.8,46836,130865,27900.1,58.134
69406.6,75567.3,156435,68862.3,76431.5,142223,33244,58.1384
84528.8,89525.8,168496,55147.9,58661.1,135835,30290.7,58.1426
101858,103517,189103,82368.3,85602.4,146124,73754.1,58.1449
80029.7,84976.9,162325,49399.4,53894.9,134692,30612.8,58.1681
92976.8,96605.4,175228,78133.5,78940.4,145694,39828.4,58.1816
115609,118263,189599,98196.3,100825,152264,76175.4,58.1953
90598,90664.8,174524,63340.1,64247.5,142393,38301.4,58.2034
129312,122119,200528,95027,93350.4,152356,97229.1,58.206
95575.1,92931.9,175754,106050,109075,156032,25754.5,58.2063
135942,132433,197374,88785.9,85225.8,152528,90366.1,58.2114
106978,109302,186909,90013.6,92175.3,151858,51594.3,58.2203
72052.7,75199.1,164717,34535.4,39661.6,118861,15698.3,58.221
115089,110727,187081,103456,100652,156018,91891.1,58.2213
90363.5,88963.8,179513,57207.2,58387.1,134343,29403.2,58.2378
65756,70954.4,159616,43196.2,48532.7,126743,19965.8,58.2477
66604.8,70331.6,155708,52845,58043.2,134962,26776,58.255
93931.9,97573,173672,48702.9,53368.2,138480,31138.3,58.2661
71688.8,73543.8,157962,40357.4,45259.2,129259,19562.9,58.3055
112997,109033,189620,62562.1,63394.6,137948,54817,58.3102
104233,106026,186778,80049.1,82419,144672,81275.4,58.3332
77846.7,83663.3,165926,43238.6,48072.2,128567,25921.4,58.3485
94116.4,100100,179125,71219.2,73418.3,144179,35179.8,58.3493
72927.4,80007.8,159386,50647,56266.6,134844,16648,58.3582
99275,101834,179930,71726.4,75998.8,145401,47581.3,58.3649
63188,72234.3,150746,37321.1,43370.7,123470,19388.1,58.383
76690.9,86587.6,159024,50041.8,58428.9,130926,23843.6,58.4008
123167,126588,192448,90883.1,94614.1,148548,63926,58.401
71168.4,77135.5,155540,46816.6,52547.9,131199,26847.9,58.4023
104390,102966,184345,72815.8,76365,146389,75834.2,58.4343
96217.3,100709,176864,48826.7,52902.8,128365,49340.8,58.438
124633,120708,191380,92178.9,87186,151331,82892.5,58.4393
111966,105790,190077,121490,120107,156284,124117,58.4559
72915,76093.3,156336,33230.4,35943.9,119428,24623.4,58.4562
70809.5,76816.8,161204,36157.4,41107.1,125620,20141.6,58.4567
88870.6,91215.5,165245,68172,73615.2,141340,37093.8,58.4577
114228,111189,189378,64456.3,64156.5,141514,31713.6,58.4607
111137,110247,189377,66099.4,69852.7,138906,78739.2,58.4637
94467.1,99905.6,181261,44209.3,48533.7,126623,50688.1,58.4823
73010.9,80273.4,154580,35286.7,39446.6,121712,21648.8,58.4858
120472,118933,190060,100995,101505,155332,110226,58.4892
65989.5,73415.3,158057,44643.6,51327.9,126414,26848.8,58.4948
106369,112183,179772,54466.9,56086.3,138524,34856.9,58.5042
101359,100131,180824,111941,114559,152511,100666,58.5066
76336.7,82164.3,158716,44739.6,49123.3,129424,36079.9,58.5111
73976.5,80732.2,163370,60914.3,71656.9,136404,44425.2,58.5173
83628.2,93028.3,175408,44212.6,50704.6,125405,29361.6,58.5184
111959,109011,182078,85085.5,84953.7,149433,106171,58.5268
130367,124295,200552,93174.1,94883.8,150999,137650,58.5303
101354,106844,183644,55278.6,59133.4,137728,36343.8,58.5385
85924.6,89344.2,168068,53037.5,57743.9,134304,35309.1,58.5418
111650,112939,189181,101996,104490,152869,28398.7,58.5427
97871.2,103120,176445,54707.6,56699.7,135066,37412.3,58.5438
82600,90421.9,162755,49553.7,53264.7,135639,45676.5,58.5441
118877,113629,199069,78525.7,74613.2,152683,36117.9,58.5496
77203.4,84357.4,163028,47780.2,53931.8,131997,38815.5,58.5555
122618,128435,193193,83825.4,86310.7,147516,65370.3,58.5565
118491,119969,193343,71240.1,75417.8,141520,99868.7,58.557
62714.6,68769.6,152842,67555.5,75930,138850,78695.6,58.5586
133811,123451,193533,103893,95298,158118,97122.9,58.5683
77244.3,86476.4,158323,51373.8,58901.2,131831,24005.4,58.5777
88339.7,91715.7,178743,36243.9,40603.2,121556,40228.3,58.5916
85699.4,88929.8,173651,93913.1,103556,147608,51245.2,58.5993
74990.8,80593.5,158124,52579,59678.9,132161,29545.2,58.607
67256.2,75837,158910,70572.3,81091.1,138524,24799.3,58.6113
86461.5,93557.2,172052,64428,72376.6,135923,17842.7,58.6262
73672.5,82207,161908,49025.4,61041.1,128380,23147.7,58.6297
96368.7,95012.8,175714,69844.9,70202.3,146455,26028.1,58.6443
96057.2,102882,171895,47724.1,50563.7,131189,45799.3,58.6449
76202.5,84771,154415,53840.8,59557.9,137358,24445,58.6455
86006.3,87887.6,172607,58781.5,62904,141329,34918,58.6569
97029.7,100585,183272,60405,57688.3,141073,25656.8,58.6576
81092.6,86608.6,168697,50461.4,56455.8,134166,29579.6,58.6609
70084.8,76907.2,152719,71495.1,77688.2,144035,55815.5,58.6687
112927,114063,183702,86177.5,89418.6,144460,62260.6,58.6814
89471.6,89361.4,176258,62830.1,67911.5,135906,54516.1,58.6853
69156.8,75240.9,153313,33492.1,37048,120999,31796.6,58.7108
98214.4,97860.3,185746,69057.3,73346.9,142421,45381.2,58.7137
63627.6,68451.7,157378,32738.4,35445.3,121196,35844.6,58.7295
112497,115083,184071,80917,79744.6,151376,72610.4,58.7456
120727,126823,185878,77356,78073.9,146149,50529,58.7489
92309,95658.6,185936,61576.1,63446.4,139577,40781.7,58.7552
82588.5,84652.3,168811,55697.9,61980.4,134767,39182,58.7838
113828,115621,188921,66382.2,68685.7,144134,42778.6,58.7994
102610,103171,178717,70900.8,70945.3,145538,73928.4,58.7995
94916.7,94031.4,182709,45153.6,47573.3,129411,28581.3,58.8
133099,115895,198909,114876,112241,158295,202019,58.8079
111394,111550,189064,77788.1,78736.9,145836,90055.9,58.8083
137978,136687,204516,103682,102670,154914,54410.9,58.8163
91290.8,89228.4,181788,48361.7,53379.2,135016,28621.8,58.8167
108209,111581,178597,61702.1,63186,140670,39882.3,58.8256
73627.7,80190.6,152580,57237,66011.6,130375,27715.6,58.8273
58798.8,61231.8,148515,47176.9,52218.4,134467,26061.9,58.8298
119991,117667,189598,84930.4,83667,151386,63269.7,58.8389
88676.5,89530.4,172499,43391.1,45922.2,130643,37447.5,58.8497
79797.2,81685,166014,53746,56440.1,139375,24590.7,58.8626
87930.9,91940.3,169720,79077.4,83874.3,145036,77593.8,58.8649
90935.9,93397.1,172252,110471,111355,156311,57337.8,58.8711
106920,112399,189391,67935.4,70404.8,143339,39415.8,58.8729
99961.9,105479,185988,72482.8,75243,146043,39790.7,58.8806
93233.2,98334.9,168703,89192.5,90745.3,150631,19741.6,58.8982
86285.4,94781.8,175784,45174.6,48505,127164,27862.4,58.9033
110470,108956,191522,55259.7,55663.7,135139,42667.3,58.907
67208.1,74292.5,157927,44475.3,50116.4,128648,26188,58.9081
60283.2,64398.9,152297,57322.7,64324.4,138081,22856.9,58.9106
111989,117377,183299,72481.4,75825.8,146076,57749.1,58.9276
112243,112129,186335,77410.8,77943.1,146490,43646.5,58.9311
79136.1,79290.2,171583,106101,105600,153673,127509,58.9501
118166,115642,191036,81720.1,79322.9,151367,57050.2,58.9561
144462,139362,203763,118243,120798,158142,89858,58.9623
105377,107381,184004,69723.9,66344.7,145330,34342.5,58.9767
120001,109710,199879,78949.1,73442.9,151377,67378.2,58.9805
146657,129891,207941,114150,109773,159829,74580,58.9838
85174.7,92095.4,167886,45718.5,51119.8,128472,34859.4,59.0015
106388,113811,179854,63129.2,65645.7,143534,38535,59.016
84686.8,89002.6,170250,64471.3,67529.8,142401,71059.4,59.0196
115199,112937,186636,92637.3,89334.3,151835,93125,59.0255
92022.2,97360.7,179985,67505.9,72109.9,142142,73460.1,59.0589
98473.6,96574.9,179405,67894.6,68928.6,146371,95244.5,59.0589
150898,136223,201672,106256,93377.8,158214,90281.3,59.0647
57945.6,59150.8,148126,56372.4,60415.8,138365,41934.8,59.0668
118633,108839,194270,118607,110042,158809,119897,59.0723
68094.3,74826.1,154922,37110.1,43309.2,120981,14243.1,59.0877
123371,121369,196293,74872.9,74139.8,144614,60468.1,59.0962
84020.4,86122,168227,87578.7,87263.8,148795,38711.5,59.101
94598.6,104027,181745,53192.7,57602.1,131210,36497.6,59.111
75091.7,84355.3,160169,47235.9,52553.9,131203,15188.8,59.112
109819,116111,186088,62451.9,66304.7,137693,107870,59.1145
126022,123459,195962,89331.7,84802.8,153061,61928.7,59.1164
117417,107857,192425,98301.2,92814.6,153477,72184.2,59.1173
137729,131909,194236,97464.8,93363.1,152897,133507,59.1186
96817.7,102673,182490,53506,58431.5,134419,61252.8,59.1252
92093.4,98588,179788,69339.5,71667.8,144417,30627.5,59.1611
75677.6,81314.6,162984,57837.4,62057.8,141369,25694.2,59.1847
57994.1,59002.3,147301,51469.6,57136.2,133116,20817.3,59.1881
92446.2,88257.1,176637,110691,105809,155109,115850,59.1885
108586,104923,188157,66274.7,68070.9,141595,42865.9,59.1985
110728,114572,187183,66081.6,66041.4,140821,60190.2,59.2096
111033,116867,192121,65212.7,70126.2,142191,71120.5,59.2164
125580,123239,193407,100841,102514,152315,73215.9,59.2205
79710.9,88103.9,165868,50777.4,57110,135300,35616.6,59.2219
67060.9,64087,152937,86287.2,84263.2,152921,39396.5,59.2294
90386.2,96517.7,176527,55777,59743.3,134554,45133.3,59.2372
78724,85273.5,169306,47304.6,51771.4,132036,27542.6,59.2465
86039.5,88224.7,168009,62415.7,67534.8,141421,28065.9,59.2473
97428.9,104989,180130,58935.9,63202.1,139582,32624.1,59.2519
116667,111481,193008,105592,110257,149161,99651.6,59.2542
155117,141305,204060,121016,106433,163195,106467,59.2608
136764,128688,206821,101558,93023.3,160296,102201,59.2626
148442,142605,200216,71511.3,66039.5,150839,79895.8,59.2633
116833,112850,194682,70617.9,69183.9,144102,58978.5,59.2706
98236.7,101204,181981,77662.5,74069.2,152741,46886.3,59.2723
75988.2,84158.6,163497,52464.6,57888,132178,27264.7,59.2914
62784.3,67581.2,151776,48141.8,53342.2,133587,19770.8,59.3325
118004,114840,188535,109404,101833,159723,122044,59.3355
96319.6,98918.1,173214,77669,82012.8,145976,32546.2,59.3437
88196.1,90571.2,172822,58291.4,62779.6,138361,71327.3,59.3703
99727.3,107028,168425,57855.2,60867.5,139564,79336.7,59.379
104269,101645,192430,84517.9,83349.9,149096,100849,59.3827
96178.5,104902,177443,81403.6,91750.4,142565,40375.6,59.3848
109678,113050,186074,53331.2,55072.2,134815,45564.5,59.3855
93050.9,95844.1,182034,53649.4,55944.5,139361,43086.2,59.393
115902,113847,197099,115607,117602,156145,56940.3,59.3981
98801.9,98174.2,183728,59658.7,58804.3,145283,51587.2,59.4117
81184,80300.8,168342,39411.9,41301.6,127125,30442.9,59.4146
116417,113707,188867,102926,112155,151003,49510.2,59.4208
133375,135164,201248,66887.5,63694.3,144375,96202.4,59.4325
112114,113970,182776,86586.6,84856.8,150640,29269.6,59.4346
118043,115008,194736,66089.6,65492.9,146416,64178.9,59.4364
78538.2,80696.8,164437,78805.6,85431.6,144886,21488.6,59.4473
91874.3,89890.9,177221,61737.1,65263.2,141156,25443.9,59.4619
81044.3,87720.6,169347,62731.9,71648.2,135030,51000,59.4623
80000,88905.8,160551,44808.8,50343.7,129258,29131.3,59.4685
75799.5,81338.8,163503,50156.8,55596.5,135711,16021.5,59.4698
111837,109840,187573,62400.7,63574.7,140703,46439.6,59.4712
80629.2,84124.6,165827,43508.8,46424.8,132463,30365.3,59.4721
111188,107062,190265,94574.1,93146,152788,60146.6,59.4768
84177.6,92541.2,172224,44906.7,50983.6,127116,23670,59.4876
62032.1,67903.9,150939,63752.8,70830.5,138693,30269.6,59.4967
133392,111080,199265,69529,68890.7,158671,58552.7,59.4975
102303,108237,186018,75674.9,79098.6,144845,36690.9,59.4989
117722,109022,193260,105787,100399,154770,139226,59.5117
86146.3,91223.1,167923,55063.4,60620.8,138575,43986.9,59.5143
145500,145144,200444,88689.6,89887.4,153418,45295,59.5179
101163,100488,180489,63763.4,66311.9,143562,67543.6,59.5192
86610.8,92757.7,174411,43156.7,48555.9,124199,31471.2,59.5307
90112.2,96808,164676,67000.6,74353.5,141081,29076.6,59.5359
115712,122663,192313,59487.7,63595.5,136053,39367.3,59.5423
90326.9,89969.1,186305,48803,52066.6,128267,45978.2,59.5633
85057.9,85773.7,172729,79113,87412.6,143223,34225.1,59.5713
110897,105834,192283,63214.4,63305.3,138924,110774,59.5742
77895,80151.3,160431,53281.5,52474.2,135319,16814.1,59.5836
135182,125731,204117,66236,64145.9,144360,50746.5,59.5937
87639.4,89926.6,169040,52982.4,55682.7,138091,27748.2,59.5942
74501.6,72830.7,166187,81071.4,74948.5,153446,9253.16,59.6189
67709,74042.1,151333,59441.8,68207.8,135429,29538.7,59.6367
93586.2,93544,174857,46761.2,48317.5,135719,34047.4,59.6397
118310,120142,189879,56561.8,59152.1,139369,48650.1,59.6401
116161,120425,189221,83953,89245,145338,59181.4,59.6485
111162,109950,192450,91947,92687.9,151062,25719.3,59.649
99288,106137,182795,64574.3,67024.2,143925,38504.6,59.6512
75318.9,79449,157847,50245.8,54945.6,137564,24802.2,59.6564
123400,120102,189406,79347.4,74569.5,151188,70379.4,59.6576
94126.3,98042.7,172138,65645.3,72585,141082,39177.1,59.6666
115207,117183,185688,65260.9,66487.8,144082,77784.9,59.6673
84027.9,90864.9,176525,56103.4,60826.6,138188,27802.6,59.6881
105117,107674,183767,81335.8,84106.2,147441,64180.2,59.6882
130427,120968,199598,76199.6,70067,145914,76770.6,59.6893
118763,118221,189443,73009.8,76480.8,145742,87323.4,59.6934
106595,101703,189375,106608,105974,154768,124725,59.7109
90080.4,90187.9,175161,57720.6,57847.9,141219,47697.9,59.7124
75237.3,80493.3,160068,69928.4,75645.3,141542,28735.6,59.7174
78753.1,83821.8,164558,68141.6,74443.6,141527,20216.3,59.7204
127030,123480,199114,79357.5,76165.8,150319,67218.9,59.7357
81516.9,90895.8,175112,42843.6,49116.6,126411,31719,59.7452
104908,114427,183622,48661.1,53046.8,134140,30632.1,59.7692
115898,119701,189878,53725.4,59721.1,129362,58150.1,59.7801
146999,122422,204660,89843.2,75727.1,159714,45547.5,59.8088
99582.7,104127,177791,83371.6,88087.6,145970,74076.1,59.8139
72711.6,80774.4,160764,53702.2,60922.8,135175,36130.3,59.8335
100631,104169,178873,56212.7,58420.5,137798,40598.9,59.8472
77327.3,82497.3,162317,57514.3,61266.2,138597,31497.4,59.8521
109660,114259,188761,62934.3,65431.5,140390,45718.8,59.8553
84862.7,90689.9,176247,50863.8,56313.5,133976,24171.8,59.8685
91383.7,95772,179169,72181.1,74503.9,145138,25024.7,59.8697
73708,78831.2,154627,47176.3,52337.6,131824,49972.4,59.8895
110111,110517,184279,68434.4,68730.4,144826,67152.8,59.892
136292,134436,200736,77955.2,78536.1,147739,72411.7,59.8933
64798.2,72324.7,153437,73458.2,89433.4,139160,18165.9,59.8949
121755,119969,193431,86573.7,89816.3,149080,35792.8,59.8979
112186,112243,191370,89982.3,98143,145703,54907.6,59.9159
83864.9,89018.1,167518,57969.6,62521.6,139311,22128.3,59.9337
112661,108622,193657,87251.7,86202.8,151476,89094.8,59.9373
142402,127817,203412,110170,102303,155446,56319.7,59.9378
97885.2,95389.2,178551,71166.9,75582.9,146048,35124.9,59.9428
115524,114943,188581,63575.1,61262.9,144027,54294.5,59.9519
131867,129054,200258,75055.3,77233.8,144076,114963,59.9616
