"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","FITC-A","Time"
144310,132744,203652,97067.1,84787.6,158281,138037,9.52497
73856.5,78857.5,167943,69281.9,79378.9,139479,43224.5,9.57543
87809.8,92426.3,168217,56369.5,57581.7,141591,48998.5,9.57819
106349,108534,189021,78783,80484.3,148744,84390.2,9.58262
129593,120885,199734,120270,120248,155501,99036.5,9.59127
85547,92020,174571,55462.1,59940.4,135853,58732.3,9.60804
101017,104811,181448,64624.3,69352.1,139524,83428.8,9.61553
74639.2,80572.9,162066,38507,44829,124755,32227.6,9.62008
87317.1,92109.5,174721,61372.8,64806.9,140475,84406.3,9.62736
97220.7,103062,175545,58634.1,59457,142214,58190.8,9.66623
98173.5,99056.5,179774,56530.2,58454.7,137561,60803.1,9.6868
70422.5,74557.6,162188,83474.8,88919.8,145848,24764,9.7491
60378.6,67698.6,149550,36070.2,42957.8,116848,24564.7,9.76527
88909.1,94503.3,172387,67727.3,73009.5,139063,73843,9.77024
95561.4,100933,176824,79266.5,80855.2,149184,87696.8,9.77036
111462,109609,189163,105511,103775,152564,107203,9.82148
76461,77483.4,163048,68215.8,77226.7,141020,48670.9,9.85429
87710.3,94602.4,166411,82404.9,91370,143490,54308.4,9.85687
70214.6,76531.5,158280,60579.5,72815.5,135492,48904.2,9.90446
88592.6,92542.4,179592,67969.5,72509.5,138399,82548.3,9.90604
100623,103406,181714,101485,98458.1,152468,42960.4,9.93282
84265.4,84350.2,172375,66046.1,70505.8,145815,62489.7,9.93605
137466,130962,199039,113585,108747,159731,144493,9.94299
93211.7,99809.5,174422,62172,64882,143625,63420.5,9.9528
88041.7,92748.2,177320,95824,104892,148137,55167.2,9.95917
90209.9,92351.3,168830,101949,108194,151345,72192.4,9.9796
100573,98114.5,181308,100799,97699,155178,97222.8,9.99262
93829.9,98282.3,168707,72702.5,77816.2,141092,75556.1,9.9938
92400.5,97202.6,176743,67311.7,72697.6,141772,61066.1,9.99654
89082.3,93323,175586,56944.9,59969,141239,53822.8,9.99984
105851,106874,182948,93906.4,91821.6,153192,97233.5,10.0212
131845,127731,196767,99972.2,96897.1,153201,68143.5,10.0318
110874,115263,187281,86591.6,85711,151096,64563,10.0439
93624.8,99150.4,169024,63616.5,64247.6,144070,83887.3,10.0509
104543,106026,184096,102766,109850,148330,56832.9,10.0512
82606.5,88086.2,173375,50676.7,53791.9,135620,37731.2,10.0716
85284.9,91255.7,169605,54152.6,54504.8,142970,58937,10.0895
81302.4,83440.1,166030,85107.1,98129.1,143466,43351,10.1404
111851,112022,184236,100698,99654.7,151829,97395.7,10.1437
89785,95130.3,177111,64268.6,70577,138170,54825.7,10.1904
84617,91000.6,165261,88441.5,98946.7,146448,51829.8,10.1939
102687,108074,176389,72548.7,75869,142042,69515.1,10.1965
80797.7,86315,164874,62074.1,68081.1,137374,48608.7,10.1996
87318.9,90737.6,165142,79562.4,78409.3,150550,43525,10.2067
84642.5,93038.1,163552,76975,85242.3,143939,54030.8,10.2266
85735.6,85976.2,171213,88459.5,87088.9,152150,67775.5,10.2329
90837.5,94221.2,172899,87675.5,95954.1,145341,42271,10.2341
142476,122160,201016,113232,101484,165920,112332,10.2458
77987.3,84768.6,170453,64832.4,74924.2,136243,39774.6,10.2662
100287,104860,174809,77963.8,78818.7,147581,75955.8,10.2723
91336.2,88303.2,174958,74180.3,73992.8,148629,62603.5,10.3116
94033.4,98642.7,179372,71984.1,80892.9,142006,77637.7,10.3235
108110,109990,186764,96836,98151.6,154834,71886.1,10.3539
89855.9,96847.7,180047,64519.5,73564.4,136068,74144.3,10.3559
70783.3,79617.6,160033,52968,61617.6,135204,33757.9,10.3605
101557,105997,187876,72040.4,76584.1,140592,70374.7,10.3674
74770,79167.6,162276,52918.8,58924.5,133492,39676.1,10.3697
123601,123826,192423,95949.6,95092.4,155128,66842.6,10.3895
92691,93814.1,169820,72023.9,76783.7,141422,37062.8,10.3991
116039,118791,185867,103268,108288,150657,78833,10.4147
83234,89650.5,167906,64661.9,73077.4,137777,30246.1,10.4183
87476.2,94273.5,173033,69803.7,77570.8,140416,71877.1,10.4494
103547,102410,184389,108109,112562,156162,61394.6,10.4507
92544.5,97029.8,176712,77969.4,81753.3,146036,44251.6,10.4573
102659,102645,186385,75178.3,80644.5,143800,64644.7,10.546
113827,109813,193049,110910,113171,155995,71804.7,10.5715
102197,106598,175706,88731.2,92429.5,150137,83018.9,10.5721
92435.4,95148.6,176614,63686.9,68263.6,141812,42877,10.6483
78376.2,86722,156103,68404.5,74803,141087,52144.4,10.6574
113788,106016,191344,120699,114511,157443,237063,10.6809
73873.9,78963.2,158508,67663.8,82977.1,135789,34243.4,10.6876
76226.5,79045.9,159134,61456.3,66893.5,138981,42286.4,10.6959
127217,119494,200252,107401,109045,156073,71287.9,10.7072
135499,135520,199641,91138.4,83739.3,153207,154695,10.7191
83751.8,90831.4,169317,53371.7,60437.8,134794,64267.9,10.7267
87408.6,91963.8,169235,59218.1,63277.3,137909,45870.3,10.7358
75922.8,77118.3,159767,66002,68753.2,140162,34728.7,10.7397
71296.8,80934.2,153386,73018.9,83629.8,142161,29046,10.7506
78027.2,85029.9,159389,70440.7,78891.3,139067,27746.7,10.7692
90527.9,94839.3,179217,52823.3,56226.7,135091,50040.7,10.8164
83988.8,92630.6,173674,70652.4,81661,138513,77826.6,10.8316
92398.8,89841.6,180518,80196.7,84956.5,151412,62755.4,10.8408
67136.1,77022.6,159187,59356.9,73949.9,133426,22712.8,10.8424
122656,122841,193194,100489,97452.8,156250,70270.9,10.8507
76243.4,79662.4,168177,93268.6,102762,147699,89667,10.8619
95841.1,98770.5,172119,76027.3,75875.7,151207,54720,10.8647
88438.4,87540.4,172596,87867.3,81582.2,155572,56776.2,10.88
113531,103553,190014,110090,103414,155866,117838,10.8867
91657.2,93972.6,182305,98122,108861,149156,74615.5,10.9001
80470.6,81946.4,165881,51737.4,54953.1,138632,48680,10.9032
98286.9,104307,180449,70527.1,80634.3,135455,62130.2,10.9035
102630,104567,181577,61700.3,63947.4,139191,73345.7,10.9075
70798.4,68980.8,158920,68901.5,74102.6,141032,44535.8,10.9221
95295,100743,176933,94849.5,101899,148405,53894.2,10.939
107054,105747,183963,66325.5,66335.5,144149,60626.3,10.948
102278,105463,187527,46938.1,51047.9,128520,75302.7,10.968
80645.6,83537.9,175060,114963,124632,152601,36556.5,11.0171
84237.9,87126.1,172924,98721.6,105965,148860,52129.9,11.052
119787,114379,192818,112266,109507,157529,118528,11.0587
112568,115470,187602,78610.1,82974.4,145894,61650,11.0593
92054.1,96406.4,169651,85339.6,92410,146163,84289.1,11.0946
118515,117567,189804,77081.8,77361.5,144919,91733.3,11.1012
94461.4,93840.6,179686,92340.6,94082.8,149178,98858.5,11.1023
67806.5,71170.2,156159,105922,116187,148166,90225.6,11.1052
120551,111351,197630,93983.4,88169.9,151995,103385,11.1119
93351.6,94383,180311,84496.4,83102.8,146457,65479.5,11.1157
91267.2,95881.4,170002,76965.5,79496.6,146576,54164.6,11.1317
68907.8,76355,154366,73077.9,88028.1,137534,32870.5,11.1515
104855,101407,186316,121040,111310,161947,103643,11.1698
107878,106949,190186,81150.1,76762,151395,107023,11.1751
71728.6,79607.7,152466,48921.8,54613.8,134410,56862.2,11.1923
71699.3,74775,162203,54562.9,58696.2,136003,49169.9,11.2003
86052,83920.5,177268,64097.8,67020.3,144138,56867.4,11.217
97278.8,102997,176767,59066.7,65321.1,134685,68145,11.2241
93372.4,94924.3,167384,83072.4,88491.4,146475,71455.2,11.2341
108091,112047,186893,72810.1,74624.2,145223,82348.8,11.2947
95393,95900.9,177000,69949,71684.5,143910,55655.7,11.3519
88731.3,90654.1,180394,95267.5,95522.5,151680,50969.7,11.3554
96208.6,94982.6,184035,75466.2,76042.6,151988,81638.5,11.392
95318.6,99883,183724,55398.8,61701.8,131864,60863.8,11.3934
112002,112421,182339,101529,100297,151660,74428.8,11.4188
89176.9,88607.2,179451,97081.3,102242,148751,44641.6,11.4375
89561.4,95803.4,175646,68924.8,77735.7,135737,39159.7,11.4709
68246.3,72228.2,152698,59300,67071.7,137784,29686.3,11.4719
123626,121957,195973,77317.6,75203.9,149064,80407.8,11.501
88316.2,94604.1,179153,55520.1,65741.6,135464,43481.2,11.5392
101086,106426,172612,101534,107008,151606,49462.2,11.5611
91249.4,93756.7,179485,103515,107558,152855,52862.4,11.5691
75078.3,83876.2,155520,63554.3,77112.6,135521,34438.5,11.6226
83398.5,90694.6,163559,73318.4,86338.3,139269,33270.6,11.6247
109624,112979,186926,93936.1,93487.2,150790,47288.1,11.6256
75924.7,76159,165849,99236.4,109706,149451,35035.7,11.6306
100154,106930,176991,65289.8,68365,141259,33737.1,11.638
86585.9,83511.2,175083,92269.6,90787,152553,19551.8,11.6437
79463.9,82652,165117,88175.4,97263.9,145498,53369.1,11.6623
96585.8,92887.6,179409,115128,115381,155788,85865.7,11.6815
91434.5,95573.1,179959,55243.6,58205.9,138368,54357.3,11.6866
72227.1,72057.6,158407,59859.5,64568,141016,43558.9,11.6929
101711,106777,186394,82004.9,83609.5,149498,72989.1,11.7067
121805,119595,193911,92856.7,96980.1,148402,68064.2,11.707
92323.8,96150.8,180074,75147.5,75258.1,147994,79530.2,11.7077
117066,117527,189052,75865.5,76138.7,147662,86002.6,11.7345
80617.8,88451.3,162957,50292.2,55224.7,135478,36482.4,11.7411
68081.8,74202,151442,51270.2,58858,136002,41330.4,11.7724
127844,117493,199883,126009,110278,163565,120445,11.7968
110253,114166,189731,69618,69434.6,146923,66219.7,11.8458
94616,93171.2,179282,67683,68955.5,145634,74210.6,11.8526
76752.8,80639.2,163708,66301.7,71212.3,141602,44324.5,11.8615
114300,110814,193501,82229.7,79523.8,150763,81927.4,11.8699
66755.2,72376.2,155582,60393,71483.6,138312,50568.2,11.8876
100841,104259,182057,93545.1,97151.7,149097,67542.8,11.9231
86198.4,93709.5,162819,60722.1,64423.1,141577,37040.4,11.9232
116814,121417,185843,76664.1,77938.9,148651,93473.7,11.9251
90649.4,95730.2,173633,81490.1,85889.9,142117,59332.7,11.9418
100645,101122,184403,64188.4,66328.1,138991,79358.8,11.9624
73042.6,78861.2,158775,49676.2,57296.7,132142,31296.6,11.9818
97908.3,102305,179688,69129.9,70366,141606,62040.1,12.0195
88251.9,83330.4,172499,73886.9,80024.7,141033,81196.6,12.0214
94027.8,88873.8,176272,104042,92025.8,157434,27788.8,12.0432
106142,105429,182567,88931.1,89431.7,152112,85191.5,12.0484
97579.9,102581,176348,69460.8,73433.4,141978,65322.6,12.0879
76577,75092.5,163259,76499.1,79654.6,146415,37370.7,12.1102
56490.5,61329.1,147228,43440.7,52445.6,132167,22469.4,12.1175
105959,111138,186782,73209.8,76712,145600,81787.5,12.132
110471,114976,187324,80973.6,81577.3,148010,62589.8,12.1459
88365.2,88562.4,184760,114029,108661,159312,100901,12.1703
79436.1,85240,168722,55701.8,61922,136296,41369.5,12.186
80570,85083.8,166055,81508.5,91077.8,143957,47837.5,12.1914
83543.2,89322.9,165667,82867,91402.8,145051,30546.3,12.2223
112390,114794,193522,100406,111882,146146,78059.5,12.2452
75010.6,79994.9,165479,64306.5,73700.5,138237,18460.5,12.2491
91792.3,95645.1,176120,102286,105695,152227,90963.9,12.2573
82795.5,92134,168028,60513.8,69144.8,141345,36592.2,12.2577
83603,77112.7,170419,112721,114782,154957,57860.3,12.2643
107213,112004,188338,76903.5,76026.7,146548,67273.7,12.2845
72921.4,76699.4,155985,58593.9,62932.9,139610,41910.1,12.2846
107867,105811,185395,104030,105769,155581,85397.8,12.3292
74721.3,81787.9,167453,67984.3,78765.7,138797,59365.1,12.3673
91315,83512.3,173105,45051.3,48276.9,129385,42943.5,12.3799
90268,95900.9,173653,73168.8,80033.3,140303,96894.4,12.3807
112250,107978,192627,109126,111353,163103,99867.5,12.3808
83237.5,89936.1,174736,61727.8,68760.4,138578,95986.1,12.3905
79449,85791.8,170493,58742.5,66939.5,138062,27411.1,12.3943
70264.2,72924.8,156129,59798.9,63080.6,139237,36535.1,12.3953
109860,111240,189610,90556.1,89836.4,151346,71883,12.405
101731,89969.5,184242,73055.4,71273.8,151158,69979.2,12.4178
82638.4,86561.3,174374,69370.4,79900.3,137539,49007.9,12.4271
86315.9,95956.9,175242,74014.5,86508.7,137341,30893.8,12.4724
93869.8,97102.2,178839,77718.6,82114.9,144168,54966.8,12.4807
63841.4,70592,153180,63297.7,76146.8,135163,45781.1,12.5064
81851,85330.7,165782,81464.8,83526.3,149204,52885.6,12.5148
76890.6,84108.5,161862,64952.7,73933.1,135190,40580.6,12.557
101903,104628,176742,72904.2,73599,146464,57058.6,12.5602
93996.2,100359,170630,69119.5,73161.2,143611,73513,12.5644
117596,119544,189846,80417.8,82463.2,151043,104675,12.5729
77759.6,81030.3,163480,51503.7,56754.9,135472,48674.9,12.6059
91650.2,89758.9,179900,66957.5,68730.3,143604,66095.7,12.6327
103085,108387,182808,65532.9,71371,138631,53055,12.6397
120532,119324,194449,109494,111916,153595,63215.4,12.6993
79685.3,79279.1,161786,72904,80090.8,143855,34384.3,12.7192
78875.1,83732.9,171484,48427.3,54885.4,134930,33399.1,12.7318
110517,115102,182141,71016.1,67805.1,148746,88325.3,12.7318
95938.7,98284.8,185846,74180.3,77291,143746,58230.6,12.7426
117727,113561,193979,89398.8,86595.5,152802,57978.6,12.7493
66018.8,70286.3,154627,88752.2,104113,146172,45755.4,12.7541
82662.7,89835,169390,47604.2,53097.6,131405,52386.9,12.7582
114497,115622,189306,94778.9,93543.3,155075,99225.7,12.7696
100825,99038.6,183220,70530.3,70545.3,144635,88997,12.7705
67877.6,71116.2,156161,78653.9,88408.3,145517,32735.9,12.7822
95989.2,99306.7,172666,81275.3,87373.9,146426,64765.7,12.8752
87563.8,90484.1,166873,92741.9,96787.7,148299,122028,12.8858
83708.9,88293.4,169603,97667.2,104656,148949,35649.1,12.8882
106302,112089,183991,81368.1,86352.3,151227,49515.7,12.8916
88808.9,90762.3,167508,92478.7,96194.4,147630,65497.1,12.8994
126244,121155,194153,91822.4,91667.9,149074,126805,12.9045
84862.7,86828.2,168515,68412,73845.8,140957,94000.5,12.9064
86060.5,87395.2,177665,72210,82033.1,142389,32841.8,12.9215
101744,97707.4,187105,111754,110019,157385,59335.9,12.9281
92551.2,93141.5,182651,94199.5,102242,147872,84334.6,12.9494
104449,103743,184424,86997.9,86500.9,148299,132366,12.9602
76763.3,83398.4,161684,54903.5,64045.4,135380,36561,12.9716
101614,91014.9,179915,116808,105651,162999,94831.1,12.9809
83024.6,86105.8,165150,58921.9,63515.1,138728,35546.8,12.991
99200,98153.4,175719,75489,79980.7,145294,46896.5,12.9932
62496.5,70057.4,148641,30637.6,35403.1,114876,16983.2,13.0558
79129.8,81334.8,162655,87527.8,87641.6,147576,51304.7,13.0877
68665.3,77644.6,158260,64153.7,79218,131836,41825.6,13.1021
75085.3,82377.3,163520,63083,73646,134348,31970.3,13.1147
82326.2,86989.7,160297,71063.5,75214.1,143867,45645.2,13.1225
85844.1,91770.4,176668,47495.6,50713.8,132581,48377.5,13.1309
91645.5,96619,173116,62926.7,66394.5,141828,50539.1,13.1458
129080,118294,193809,98093.9,90406.9,159148,143479,13.1491
70683.4,74908.2,158899,73010.4,84348.3,137602,33088.3,13.1564
125808,127095,196568,89747.6,93076.7,150887,77892.5,13.177
117160,111697,182844,106768,104313,153429,159309,13.1785
106897,106696,183195,107427,107221,155773,117551,13.2189
109553,106902,189359,85400.9,85248.5,149019,85017.4,13.2332
65559.8,72664.1,152291,56912.5,64161.5,133998,25972.7,13.2523
72274,78463.1,158662,50673.3,57189.7,130886,35772.8,13.2691
86777.3,95573.4,159008,59806.8,67139.3,135986,49712.4,13.2892
115719,108765,190228,119324,118945,156135,177444,13.2906
118736,120024,186632,118424,112740,158750,69830.4,13.2941
118670,122947,192549,76307.1,72207.4,151242,70777.1,13.2999
117874,113802,190752,98581.3,98573,151431,172577,13.3108
138932,133670,200486,102837,98652.2,156500,92824.5,13.3148
93124.1,99637.5,176699,93487.7,103307,149798,72879.4,13.3168
122713,118355,197169,80871.3,79318.9,148515,77229.9,13.3271
81189.4,75060.2,169792,77774,71156.8,153180,57306.6,13.328
119665,116958,190529,106207,102359,153049,116824,13.3312
91355.7,89991.9,175261,68603.3,68729,144085,46563.3,13.3314
75349.9,80265.9,166016,68236.9,78473.6,136412,30389.3,13.3551
77905.9,83022.5,164792,95926.7,98848.1,158379,23146.8,13.4262
99459.9,102650,182197,67596.7,70703.1,141065,67543.9,13.4407
89815.4,94650.1,172980,65591.4,68459.1,141371,62355.5,13.4443
83625.3,87329.6,176552,70266.8,77709.6,140846,44443.1,13.4579
79038.7,84542.5,172365,57238,62130.8,137808,41779.5,13.4718
77306.9,86500.4,161626,57222.7,65090.6,135655,49802.1,13.482
93867.5,95576.4,182153,97820,97250.3,152864,46435.6,13.4913
84316.6,89372.9,158918,70080.9,76303.6,143472,71464.1,13.5012
104847,97968.6,179700,80250.1,78839.8,149663,126230,13.5019
124204,115832,193235,95410.6,92208.7,151912,108597,13.5308
93763.6,94391.1,175623,99812.1,98690.6,151684,44268.4,13.532
146501,141112,202287,103033,97672.1,155909,127310,13.5328
113301,110152,186784,90419.9,89186.7,149397,73986.7,13.5353
96887.3,100259,179710,103751,108474,152063,33847.6,13.569
73052.6,79432.9,160620,49753.2,55565.5,134959,38563.3,13.5938
77731,81799.3,167997,58302.4,62969.6,138018,25779.7,13.6112
109591,105243,188770,67528.2,66264.5,146246,94487.7,13.6592
99015.3,100629,180203,58761.6,61943.8,138417,80670.5,13.6628
104399,108179,180070,89502.3,90900.1,148029,84951.1,13.6752
105850,109497,185974,85645.5,83581,153337,75362.8,13.7253
106744,109767,181925,61293.5,66711.3,137961,87630.3,13.7423
86097.6,82035.8,168029,74482.8,82844.3,139042,68213.6,13.7428
76048.8,86837.3,155804,31269.2,37779.8,118810,34102,13.7522
83107.5,89500.7,174194,53809.1,64666.7,133942,40526.6,13.7538
115777,110571,193886,97997.9,94751.7,154725,78677.8,13.7639
80210.9,77201.1,167995,112517,109745,159868,39425.6,13.7815
69630.6,74084.6,155002,83038.7,93765.7,142152,58936.3,13.815
86303.2,91924.5,165472,66730.4,69026.6,141885,34417.9,13.8226
107965,116053,190534,90825.2,96342.8,148481,129518,13.8284
91579,78637.3,175268,76214.3,69413,152825,59099.6,13.836
119807,121125,193111,86327.8,83387.2,150212,68062.5,13.8418
76948.2,83981.7,163618,61234.4,71004.1,137944,34973.7,13.8516
88640.6,96575.2,166553,66418.3,72777.2,140659,38794.3,13.8579
93083.3,92020.6,176934,98445.6,106141,149095,36907.2,13.9419
95705,94075.1,176603,115476,110048,157489,68534.6,13.9596
108460,107926,186405,102784,102443,154467,51778,13.9797
86202.4,90201.9,166363,62724.4,67553.4,139262,55741.2,14.0048
66177.6,72273.4,151251,59797.8,68416.4,134322,38925.8,14.0054
107938,109727,183993,108885,112780,152321,92221.1,14.0057
85302.1,92063.3,168193,56086,63258.2,134535,42708.7,14.0186
136074,132286,199586,107708,104615,154622,122772,14.0345
83480.9,82687.6,169085,83199.2,90987.2,144639,71581.3,14.1318
95834.3,100462,177221,73581.4,75497.7,145336,55288.3,14.1357
130672,124444,197093,107183,102306,157903,71804,14.1413
114427,110196,194627,85064.3,82673.1,150585,127915,14.1608
66555.2,67275.1,151102,43257.9,50717.6,124897,22800.7,14.1734
90233.9,92720.8,179434,85686.1,90592,145759,56516.8,14.1918
83157.8,83658.8,168184,75631.8,88419.8,138597,36239.5,14.2039
80599.3,85975.9,163357,66383.5,72061.9,140759,25352.8,14.2179
95142.1,90455.4,177475,54470.6,59056.2,134673,53123.4,14.2251
108114,107463,183622,109608,107117,156035,87164.5,14.2614
96833,103712,179509,72592.9,77137,145043,85104,14.3434
81369.2,84912.5,165975,108844,118425,151571,77952.7,14.3508
84419.3,92923.7,169539,40180.3,48765.7,120091,52399.1,14.3662
79881.4,86436.4,170133,46144,53338.6,127345,36414.1,14.384
94270.6,99315.5,181922,60538.1,63554.1,140857,68414.3,14.3936
94519.2,96845.3,169649,106735,115944,150399,137736,14.4036
84192.6,93368,167877,85546.4,93237.7,145766,54549.3,14.4054
155171,142328,209716,120646,110529,161448,133700,14.4068
133442,130194,198944,112217,104978,159037,90452.3,14.429
88001.7,95292.3,169115,50636.6,57358.5,128333,68505.6,14.45
78526.2,77220.4,165837,103830,106495,149564,46285.6,14.4587
97151,101883,173923,83410.8,88124.7,145828,69268.4,14.5007
109106,107165,187053,108973,107213,155414,61548.1,14.5861
88161.7,92096,175586,73566.8,79326,141649,71645.5,14.5974
85782,89411,171400,60779.9,64570.4,141337,61585.1,14.6053
66655,74839.2,149422,45264.3,54353.1,128626,34798.3,14.6095
85253.3,85061.7,176483,65848.5,71275.3,141188,44785.1,14.6253
